,Unnamed: 0,Ad_id,User_id,Judul,Kategori,Harga,Deskripsi,Alamat,Kecamatan,Kab/Kota,LAT,LON
214,214,809298466,72375653,Rumah Baru Free Surat² Perum Kopertis Penatih,5158,Rp 575.000.000,Rumah Baru Siap Huni  Lokasi Perum Kopertis Penatih Denpasar Timur   Harga 575Jt Netttt   Luas Tanah 85m Kamar/2 Km Mandi/1 Shm Imb  Akses Jalan 5  Nb : Gratis Biaya surat2   Minat WA,Penatih Denpasar Timur,Denpasar Timur,Denpasar Kota,-8.6168672,115.2378227
215,215,809412895,72375653,BUC Rumah Tangkuban Perahu Den - Bar,5158,Rp 900.000.000,BUC  Di jual Rumah Lantai 2 Tangkuban Perahu Denpasar Barat  Luas tanah 102 Full Bangunan 5 kmr tidur 3 kmr mandi  Garase luas Ruang keluarga atas & bawah Hadap utara jalan 6 metar paping SHM dan IMB  Harga 900JT   Minat WA Edd,Tangkuban Perahu Den Bar,Denpasar Barat,Denpasar Kota,-8.657817999999999,115.1858226
216,216,791385061,13395275,Rumah Murah DP 65jtan Sidakarya Denpasar,5158,Rp 665.000.000,Jual perumahan Onegate Sidakarya Dewata Townhouse Bali Lokasi pusat kota denpasar dekat kemana2 Tipe mulai 55/47 2kt 2wc rtamu kitchen carport SHM Imb Harga mulai 665jtan Dp mulai 65jtan Cash dan KPR kami bantu proses sampai acc bank,sidakarya Denpasar,Denpasar Selatan,Denpasar Kota,-8.7069463,115.233377
217,217,802782641,13538748,Rumah Murah Jl Kedaung Kuta Selatan Badung Bali DP 0 Dijual,5158,Rp 380.000.000,"PERUMahan termurah di Nusa Dua Kuta Selatan Badung Bali        Rumah tanpa DP (0%) solusi buat kalian yg butuh hunian tapi tidak mempunyai  uang Dp,mau? Sisa 2 unit saja Termurah Cash keras minggu iNi 380jt Harga mulai  390 juta Angsuran mulai 3.1 juta/ 20 th 3.6 juta/ 15 th 4.5 juya/ 10 th Promo  Free  biaya pajak Free biaya notaris. Kami bantu proses Kredit KPR sampai acc bank",Kedaung Nusa dua,Kuta Selatan,Kab. Badung,-8.8176679,115.2166535
218,218,776362447,15259093,"Rumah minimalis lantai 1 di jl cekomaria, denpasar utara",5158,Rp 600.000.000,"Dijual segera rumah second lantai 1 di kawasan jl cekomaria , denpasar utara  Luas tanah 80 m² L.Bangunan 50 m² 3 kamar tidur 1 kamar mandi  Ruang tamu Dapur + mini kitchen sett Water heater Listrik 1300 watt Air PDAM Garase Rumah hadap utara Legalitas ; SHM&IMB Akses jalan 4 meter   Harga 600 juta  _( Rumah dalam kondisi kosong , harap konfirmasi sehari ato 2 jam sebelum buyer turun )._","Jl cekomaria, peguyangan kangin, denpasar",Denpasar Utara,Denpasar Kota,-8.6082323,115.226231
219,219,815186672,54379964,Dijual rumah siap huni dekat smki batubulan,5158,Rp 485.000.000,"Rumah baru siap huni dekat smki batubulan, timur patung barong batubulan. Dekat dgn rumah sakit ganesa, dan clendys. Lokasi strategis view sawah.  Akses mobil. Luas tanah 70m2. 2 kamar tidur, dapur dan kamar mandi. Ruang tamu luas, halaman depan dan belakang. 1 parkiran mobil.  Harga 485jt nego SHM , PBB, IMB lengkap. Cash dan credit.",Jl petung batubulan,Sukawati,Gianyar Kab.,-8.601257,115.2594818
220,220,803896173,105079606,Jual rmh lantai 2 sesetan,5158,Rp 1.400.000.000,"Dijual Rumah cantik minimalis modern lingkungan elite di Sesetan Denpasar Selatan.  Luas tanah 107m² Luas bangunan 120m² Hadap utara Kamar tidur 3 Kamar mandi 3 Furnished Listrik 3300 watt Sumur bor Garasi Garden SHM & IMB lengkap  Price IDR 1,4 Milyar Nego",Sesetan denpasar selatan,Denpasar Selatan,Denpasar Kota,-8.6976607,115.2215213
221,221,803819182,105079606,Jual rumah jln palapa sidekarya denpasar selatan,5158,Rp 900.000.000,Di jual rmh lantai 1 Lokasi jalan palapa sidekarya Luas tanah 150m2 Luas bangunan 130m2 Kmr tdr 5 Kmr mndi 2 Shm Imb Jln 5 mtr  Hadap utara Harga 900.jt Silahkan nego owner.,Jalan palapa sidekarya,Denpasar Selatan,Denpasar Kota,-8.7041196,115.2236557
222,222,803901569,105079606,"Jual kost""an lantai 2 mudutaki gatsu barat",5158,Rp 4.500.000.000,"Dijual kos kosan lantai 2 lokasi jalan mudutaki gatsu barat  Luas tanah 7,5 are 25 kmr tdr    25 kmr mandi Air sumur bor Listrik masing2 kamr Shm imb komplit Parkir luas   Jalan 8 mtr Harga 4,5m nego",Jalan mudutaki gtsu barat,Kuta Utara,Kab. Badung,-8.6326792,115.1784567
223,223,803823389,105079606,Djual tanah + gudang batang hari renon,5158,Rp 5.400.000.000,Dijual Tanah + gudang berlokasi jln utama tukad batang hari Denpasar selatan  Luas tanah/300m2 Luas Bangunan/200m² Listrik/2200kwh Shm Hadap barat  Lebar depan 15 mt Akses jln 8 m jalan utama  Harga 5.4 m nego,Jln tukad batang hari renon,Denpasar Selatan,Denpasar Kota,-8.6827883,115.2303183
224,224,803865690,57535407,Dijual luxury villa nusa dua bali,5158,Rp 6.000.000.000,Dijual villa luxury 2lantai yang berada di lingkungan elit nusa dua Kuta selatan bali Indonesia.  Sangat cocok dibuat investasi / maupun hunian pribadi.   Luas tanah 429m2 Luas bangunan 275m2 3 kamar tidur 3 kamar mandi Ruang tamu Ruang keluarga Dapur Garase Kolam renang Full furnish SHM + IMB 2014 Akses jalan mobil  Harga 6Milyar nego,Nusa dua kuta selatan bali,Kuta Selatan,Kab. Badung,-8.8188174,115.2180323
225,225,815176624,104354300,Rumah kost / Guest house / apartemen di kerobokan,5158,Rp 2.900.000.000,"Butuh Uang Cepat! Dijual guest house /apartement di Kerobokan - Lokasi Pengubengan - Kawasan Hotel dan villa - 8 Kamar tidue - 8 Kamar mandi - Dapur kecil  - Akses jalan 3,5meter  > Luas tanah 200 m2 > Luas bangunan - + 300 m2 > Lantai 2 > Tarif kamar 2,2 jt / bln >  Certifikat SHM  > Tidak ada IMB > Parkir khusus motor  > Harga Jual Rp. 2,9 m nego  27 | khusus pembeli serius  Untuk pilihan property lain silakan klik di link profil kami",Kerobokan,Kuta Utara,Kab. Badung,-8.6512212,115.1622363
226,226,803876569,105079606,Djual rumah semi villa tukad balian dekat danau tempe sanur,5158,Rp 12.000.000.000,Dijual rumah villa besar terawat  jln tukad balian dekat danau tempe/dekat by pass sanur  spek: Luas tanah 1000m2 Luas bangunan 650m2 Shm imb 6 kmr  tidur   6 kmr mandi Ac 3 kamar staff dg toilet Kolam ikan Kolam renang 3x15m Phone 1 line Pln 16500watt Air sumur bor Taman bagus terawat Jalan buntu 6m Solar heater Garase 2mobil Car port 2mobil Wirl pool Lokasi tenang dan privat sekali Harga 12 miliyard nego,Tukad balian dekat jalan danau tempe,Denpasar Selatan,Denpasar Kota,-8.7058301,115.2392481
227,227,815176434,107863131,New luxury villa for sale lokasi canggu berawa kuta utara badung bali,5158,Rp 5.000.000.000,"COMFORTABLE LUXURY VILLA BERAWA - CANGGU , BALI  Modern 3 bedroom brand new villa with pool, Good location: 2.4km Finns Beach club and Berawa beach, 3.1km Old Mans, walking distance to cafes and restaurants.  • Land size 200sqm • Building Size 150sqm • 2 storey • 3 Bedrooms • 4 Bathrooms • Livingroom • Dinningroom • Kitchen • Garden • Carport • wide access road • 7700w • PDAM & well water • SHM & IMB • Fully Furnished Kr  Price idr. 5 Billions fine negotiations  Canggu is only 45 minutes drive from the airport and combines the modernity with traditional Balinese culture.",Canggu Berawa kuta utara badung bali,Kuta Utara,Kab. Badung,-8.6637779,115.1359348
228,228,815175075,106519420,DIJUAL RUMAH KOS,5158,Rp 1.650.000.000,"Jual KOS paling murah di Denpasar barat, jalan raya buluh indah masuk 150meter Area Gatsu barat.  - Luas tanah: 2,5are(250m2) - Luas bangunan: 225m2 - Kamar tidur: 10 - Kamar mandi dalam: 10 - Air sumur bor - Meteran Listrik ada di masing2 kamar - Dapur di masing2 kamar - SHM - NO IMB - Akses jalan 8mtr aspal - Hadap selatan - Harga sewa kosongan: 800ribu/bulan cdsnt  HARGA JUAL: 1,650 Milyar Rupiah nego",JALAN BULUH INDAH DENPASAR,Denpasar Barat,Denpasar Kota,-8.6440668,115.196027
229,229,815174384,106519420,DIJUAL RUMAH MURAH SEDERHANA,5158,Rp 400.000.000,Di jual rumah second seperti baru lokasi elit pusat kota tabanan tepat nya di area jalan ngurah rai..  Luas tanah 93M² Luas bangunan 60m² Kamar tidur 3 Kamar mandi 1 Dapur R tamu Teras depan R sercive di belakang Halaman depan  Garasi Listrik 1300 Air pdam Shm imb lengkap Akses jalan 5 meter   Harga 400jt nego,KOTA TABANAN BALI,Tabanan,Tabanan Kab.,-8.5375566,115.1246918
230,230,815172945,2519620,Rumah Murah Di Pulau Batam Dkt Teuku Umar Diponegoro Sudirman Sanglah,5158,Rp 3.700.000.000,"DIJUAL RUMAH DI TENGAH2 KOTA DENPASAR DI JALAN TEUKU UMAR / PULAU BATAM DENPASAR BALI LOKASI SANGAT STARTEGIS, BERADA DI PUSAT BISNIS DAN KULINER, SERTA AKSES DEKAT KE LEVEL 21, JALAN DIPONEGORO, MATAHARI DUTA PLAZA, IMAM BONJOL, MARLBORO, DLL  SPESIFIKASI, Luas Tanah 400 m2*/ 4 Are Luas bangunan 399 m2 - Rumah menghadap ke arah selatan - Ruang Tamu = 1 - Ruang keluarga = 1 - Ruang Makan = 1 Kamar Tidur = 4 - Dapur = 1 - Kamar Mandi = 4 - Kamar Pembantu = 1 - Listrik = 4400 Watt  Halaman depan buat taman* Daun pintu dan kayu kusen terbuat dari kayu jati* Speac buat pool ada 3,5x5meter Halaman jemur luas di lantai 2 ukuran 5,5x5,5m2 Ada 3 unit AC Lampu luar otomatis hidup mati sore dan pagi, Jika di tinggal keluar kota tidak kuatir  Tersedia CCTV Garasi / Carport Muat 4 Mobil 3 sepeda motor Sumber air Sumur bor dan pdam Line Telephone 1 SHM IMB Lengkap Akses Jalan Mudah bisa papasan 2 mobil* Lokasi tenang aman,nyaman,jauh dari kebisingan One Gate sistem*  ## HARGA 3.7 M NEGO ## (KHUSUS UNTUK PEMBELI SERIUS)  HUBUNGI, GUNG BAGUS",Jl Pulau Batam Denpasar Bali,Denpasar Barat,Denpasar Kota,-8.6681103,115.2136511
231,231,815172910,106519420,DIJUAL RUMAH MINIMALIS LANTAI 2,5158,Rp 1.600.000.000,Dijual rumah Minimalis lantai 2  Perumahan one gate sistem Kota Denpasar  Pos security 24 jam Cctv area Kawasan sidakarya Denpasar Luas tanah 110 M2 Luas bangunan 165 M2 3 Kamar Tidur 3 Kamar Mandi 4 Ac Kitchen set  Listrik 3500  Sumur bor 1 gate sistem  Jalan lingkungan 8 meter Hadap selatan  Harga 1.6 M nego,SIDAKARYA DENPASAR BALI,Denpasar Selatan,Denpasar Kota,-8.7069463,115.233377
232,232,815172500,5090697,Rumah Murah Di Pulau Batam Dkt Teuku Umar Diponegoro Sudirman Sanglah,5158,Rp 3.700.000.000,"DIJUAL RUMAH DI TENGAH2 KOTA DENPASAR DI JALAN TEUKU UMAR / PULAU BATAM DENPASAR BALI LOKASI SANGAT STARTEGIS, BERADA DI PUSAT BISNIS DAN KULINER, SERTA AKSES DEKAT KE LEVEL 21, JALAN DIPONEGORO, MATAHARI DUTA PLAZA, IMAM BONJOL, MARLBORO, DLL  SPESIFIKASI, Luas Tanah 400 m2*/ 4 Are Luas bangunan 399 m2 - Rumah menghadap ke arah selatan - Ruang Tamu = 1 - Ruang keluarga = 1 - Ruang Makan = 1 Kamar Tidur = 4 - Dapur = 1 - Kamar Mandi = 4 - Kamar Pembantu = 1 - Listrik = 4400 Watt  Halaman depan buat taman* Daun pintu dan kayu kusen terbuat dari kayu jati* Speac buat pool ada 3,5x5meter Halaman jemur luas di lantai 2 ukuran 5,5x5,5m2 Ada 3 unit AC Lampu luar otomatis hidup mati sore dan pagi, Jika di tinggal keluar kota tidak kuatir  Tersedia CCTV Garasi / Carport Muat 4 Mobil 3 sepeda motor Sumber air Sumur bor dan pdam Line Telephone 1 SHM IMB Lengkap Akses Jalan Mudah bisa papasan 2 mobil* Lokasi tenang aman,nyaman,jauh dari kebisingan One Gate sistem*  ## HARGA 3.7 M NEGO ## (KHUSUS UNTUK PEMBELI SERIUS)  HUBUNGI, GUNG BAGUS",Jl Pulau Batam Denpasar Bali,Denpasar Barat,Denpasar Kota,-8.6681103,115.2136511
233,233,815171991,50550230,Rumah strategis belakang vasaka tohpati denpasar,5158,Rp 850.000.000,"BARU... FREE PAJAK DAN BALIK NAMA Di bangun 4 unit saja, DALAM PROSES, rumah type 65/100, belakang vasaka tohpati denpasar. Strategis..dekat dari jalan utama siulan. Akses bisa mobil papasan. Rumah hadap utara, dengan 3 kmr tidur, 1 kamar mandi. Bangunan minimalis dengan hiasan batu alam minimalis. Di jual dwngan hrg 850 jt free pajak dan balik nama.",Jalan siulan denpasar bali,Denpasar Timur,Denpasar Kota,-8.623575899999999,115.2511
234,234,815171908,95143423,rumah minimalis. lante 1 sukawati. gianyar,5158,Rp 375.000.000,Dijual rumah minimalis lantai 1 di CELUK SUKAWATI belakang RS Ganesa  Luas tanah 65 M2 2 kmr tidur  1 kmr mandi Ruang tamu   Dapur Garase Akses jalan 4 mtr  Harga 375 juta,celuk sukawati,Sukawati,Gianyar Kab.,-8.601752099999999,115.2733865
235,235,802924710,36380965,Buc rumah 2lt cluster one gate gatsu barat denpasar jl7mtr dkt cargo,5158,Rp 1.250.000.000,"DIJUAL RUMAH MINIMALIS LANTAI 2 KAWASAN LINGKUNGAN PERUMAHAN ELITE ONE GATE SYSTEM DENGAN GERBANG PINTU OTOMATIS  LOKASI BULUH INDAH GATSU BARAT DENPASAR Dekat pula ke cargo, penamparan, bung tomo, pidada, mahendradatta, gn agung  LUAS TANAH 100 M² / 1 ARE LUAS BANGUNAN 120 M² KAMAR TIDUR 4 KAMAR MANDI 3 GARASE MOBIL MINI GARDEN LISTRIK 2200 AIR SUMUR BOR HADAP BARAT RUANG KELUARGA RUANG TAMU DAPUR KITCHEN SET TERAS DEPAN AKSES JALAN 7 METER  # HARGA 1,250 M NETT LANGSUNG PEMILIK A3 #",Jalan buluh indah gatsu barat denpasar,Denpasar Barat,Denpasar Kota,-8.6440668,115.196027
236,236,802861202,36380965,Villa tropis baru 2are full furnis ada pool ungasan dkt uluwatu jl5mtr,5158,Rp 2.400.000.000,"Dijual villa baru Modern Minimalis Lokasi Ungasan dekat Karma Kandara, melasti, pura masuka, raya uluwatu, bali cliff, goa gong  Luas tanah 200 m2 Luas bangunan 120 SHM IMB 2 bedroom ensuite bathroom Swimingpool Fully Furnished  Carport Akses jalan paving 5 meter  # Harga IDR 2,4 M nego # A15",Jalan ungasan kuta selatan badung bali,Kuta Selatan,Kab. Badung,-8.8282452,115.1662355
237,237,803787159,36380965,Buc villa baru berkwalitas 2lt 3are ada pool muding krobokan dkt gatsu,5158,Rp 4.500.000.000,"Dijual Rumah Villa Minimalis Modern Baru Gres, Dibangun Dengan Kualitas Bahan Bangunan Kelas No1, Bangunan Sangat Kokoh. Lokasi Sangat Startegis Lingkungan Aman Dan Nyaman Untuk Hunian Rumah. Lokasi Jln Muding Kerobokan Kuta Utara. Dekat Ke Jalan Utama Gatsu Barat.  Luas Tanah 300 m2  Luas Bangunan 450 m2 Lantai 2 Bangunan Hadap Selatan Kamar Tidur 4 Kamar Mandi 4 Kamar Pembantu + Kamar Mandi Ruang Kantor 1 Gudang 1 Ruang Londray Dan Jemur Ruang Tamu Luas Ruang Keluarga Ruang Makan Dapur Kitchen  Kolam Renang ( 3 x 7 ) Lantai Full Granit Taman Garasi 2 Mobil Akses Jalan 6 Meter SHM IMB Lengkap  NB : Posisi Rumah Lagi Tahap Finising Belum Jadi 100 %  # Harga 4.5M Nego langsung pemilik # A16",Jalan muding kerobokan badung bali,Kuta Utara,Kab. Badung,-8.651349,115.1788345
238,238,803670570,36380965,Buc villa luxury 2lt 429m² full furnish ada pool nusa dua bali jl 5mtr,5158,Rp 6.000.000.000,"MODERN LUXURY VILLA IN NUSA DUA   DIJUAL VILLA MODERN CANTIK FULL FURNISHED  LOKASI DEKET HOTEL MULIA NUSA DUA BADUNG BALI  LUAS TANAH 429 M² / 4,29 ARE LUAS BANGUNAN 275 M² KOLAM RENANG KAMAR TIDUR 3 PLUS KAMAR MANDI DALAM 2 Storey IMB 2014  HARGA  6 M NEGO A3",Jalan nusa dua badung bali,Kuta Selatan,Kab. Badung,-8.8188174,115.2180323
239,239,803373335,36380965,Villa lux 2lt 2020m² pool/garden luas nelayan canggu dkt pantai berawa,5158,Rp 48.000.000.000,"Dijual Villa lux Nelayan Canggu  2 Menit arah pantai batu bolong , canggu berawa  Luas tanah 2020m² Luas bangunan 800 mtr 4 Kamar tidur 5 Kamar mandi Lantai 2 Taman Kolam renang Ruang tamu Ruang makan Dapur  # Harga 48 milyar nego # A15",Jalan nelayan canggu kuta utara badung bali,Kuta Utara,Kab. Badung,-8.661011499999999,115.1339524
240,240,810140458,2106549,Rumah Baru 2 Lantai Lokasi Strategis Jimbaran Bali. 10 Unit Terakhir,5158,Rp 1.500.000.000,"Brand New Townhouse in Jimbaran Bali   Elegant-Modern -comfort and peaceful living.  ▫️Land size 100m2 ▫️Building size 110m2 ▫️Freehold (SHM )  ▫️3 bedroom  ▫️3 Bathroom  ▫️Full furnished  ▫️Landscape  ▫️Free smart TV, AC, Kulkas  Located within 10 menit from airport ngurah rai, 10 menit from jimbaran bali.   Get your dream housing now  Desember 2020 & january 2021 promotion deal.  Special promo on december IDR 1,5M    FULLY FURNISHED   Include : Biaya SHM + IMB Biaya balik nama PDAM PLN 3.500 Watt  Exclude : biaya admin & notaris PPN BPHTB",Jimbaran Bali,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
241,241,803931504,65237261,Di jual villa di Ungasan dekat objek wisata,5158,Rp 3.200.000.000,"HIDEAWAY RESIDENCE UNGASAN  View Laut & Penghijauan  Lokasi di tengah Bukit Penisula dgn akses yg mudah ketujuan Desain Juara ,dirancang oleh desaigner ternama di Bali Investasi aman dan menguntungkan Hak Milik / SHM  Pasif income / ROI  Sudah jadi 100% Free 21 point Lebar jalan 8 m BF 10 juta  Lokasi: 10  menit ke Pandawa Beach 15 menit ke Dreamland Beach 10   menit ke Garuda Wisnu Kencana 12 menit ke Jimbaran Seafood Restaurant 17 menit Uluwatu 18 menit Nusa Dua  Fasilitas:  Lobi, Restoran & Bar, Spa & Kebugaran, Gym, keamanan 24 jam & CCTV, cadangan listrik 24 jam, Internet. Pengelolahan dan distribusi air Intalasi MEP bawah Tanah Fasilitas bersama dgn Hideaway Residence Listrik: 6600 watt   LT/LB : 184m2 / 239m2  Fully Furnish 2 Main Bedroom en-suite 2 Main Bathroom Living room face private pool and ocean view Dining room Kitchen set Garden  1 maid bedroom 1 maid bathroom Maid service area Carport for 2 cars Dry garden  Price  3,2 M   LT/LB : 216m2 / 253m2   Fully Furnish 2 Main Bedroom en-suite 2 Main Bathroom Living room face private pool and ocean view  Dining room Kitchen set Garden  1 maid bedroom 1 maid bathroom Maid service area Carport for 2 cars Dry garden  Price  4,31M",Ungasan Badung Bali,Kuta Selatan,Kab. Badung,-8.8211166,115.1592718
242,242,815159409,58239023,Rumah Elite Kawasan Tukad Pakerisan Panjer dkt Tukad Barito Renon,5158,Rp 2.900.000.000,FOR SALE HOUSE KAWASAN ELITE TUKAD PAKERISAN PANJER DEKET TUKAD BARITO RENON  FLOOR BUILDINGS 2  STRATEGIC LOCATION NEAR DENPASAR CITY CENTER   4 BEDROOMS  3 BATHROOMS  FULL FURNISHED   LAND AREA 220 M²  BUILDING AREA 150 M²  CARPORT 2 CAR  WATER HEATER  air conditioning  ACCESS TO CAR PAVING ROADS   PRICE 2.9 BILLION,Tukad Pakerisan Panjer dkt Tukad Barito,Denpasar Selatan,Denpasar Kota,-8.684609,115.2280577
243,243,815159371,50550230,RUMAH MEWAH ONE GATE SISTEM DENPASAR SELATAN,5158,Rp 2.500.000.000,"ROSE GARDEN RESIDENCES The luxury residences available 20 unit, land scape one gate sistem 24 scuritied. UNTUK 1 UNIT DUA LANTAI...  Mewah dan anggun dengan lingkungan yang nyaman serta akses jalan yang lebar 6,5 mtr paving, di lengkapi dengan taman sehingga kelihatan bersih dan asri. Lokasi yang strategis jalan raya suwung batan kendal denpasar : 2 menit ke jalan tol bali mandara, 5 mnit ke bandara international ngurah rai, 2 menit ke pelabuhan benoa, 10 menit ke pusat kota , 6 menit ke rs sanglah, 2 menit ke lotte mart. DWNGAN TYPE 135/119 Luas tanah 119 mtr2 dengan luas banguanan 135 mtr2. Bangunan hadap timur.  * Lantai satu : 1 kamar tidur, 1 kamar mandi, ruang keluarga, garasi, kichen, halaman belakang yg luas, * Lantai dua : 2 kamar tidur dengan masing masing kamar mandi dalam. ( 1 kamar tidur utama yang luas dengan kamar mandi yang luas juga). DI JUAL DWNGAN HARGA 2,5 M.",Jalan raya suwung sesetan denpasar bali,Denpasar Selatan,Denpasar Kota,-8.711169199999999,115.2216346
244,244,815159209,58128995,Dijual rumah semi villa di sanur,5158,Rp 1.500.000.000,"Di jual rumah style villa di sanur , Luas tanah 180 m2 , luas bangunan 150 m2 ,  3 kamar tidur , 2 kamar mandi , Kebun  Garase , Halaman luas bisa utk kolam renang , Akses jalan kurang lebih 5 meter Sumur bor , 5 menit ke pantai sanur ,  Shm ,  imb , Harga 1,5 M nego",Sanur,Denpasar Selatan,Denpasar Kota,-8.7071782,115.2626236
245,245,752839231,100721091,Rumah lantai 2 pinggir jalan utama,5158,Rp 2.000.000.000,"rumah lantai dua, pinggir jalan utama Mudih Indah, lokasi sangat strategis",Jalan Muding Indah Kerobokan,Denpasar Barat,Denpasar Kota,-8.6426173,115.1793134
246,246,815158634,104354300,"Villa modern canggu berawa 2,4 km fins beach",5158,Rp 5.000.000.000,"Beautiful Modern Villa for Sale located in Canggu Berawa, Bali  Only 2,4 km from FINNS Beach Club & Berawa Beach, 3,1 km to Old Mans and walking distance to Cafes and Restaurants  #Details :  • Land size 200 m2 • Building Size 150 m2 • 2 Storey Building • Fully Furnished • 3 Bedrooms • 4 Bathrooms • Living Room • Dining Room • Kitchen • Garden • Carport • 4 mtrs road access • 7700 watt Electricity • PDAM & well water • SHM / Freehold  • IMB / Building Permit - 2019  #Asking Price IDR 5 Billions negotiatiable  39 | khususnya pembeli serius Butuh property lain nya silakan klik profil kami",Canggu berawa,Kuta Utara,Kab. Badung,-8.664610300000001,115.1420353
247,247,815158589,38275298,"Rumah Murah di Denpasar Bali, Lokasi Sidakarya  #rumahmurahdibali",5158,Rp 1.600.000.000,Perumahan One gate System Pos security 24 jam CCTV Area Kawasan sidakarya Denpasar  Luas Tanah 110 M2 Luas Bangunan 165 M2 3 Kamar Tidur 3 Kamar Mandi 4 AC Kitchen set  Listrik 3500  Sumur Bor One Gate system  Jalan lingkungan 8 meter Hadap Selatan Harga 1.6 M Nego,Sidakarya Denpasar Selatan Bali,Denpasar Selatan,Denpasar Kota,-8.7069463,115.233377
248,248,802406126,93650260,Rumah Cantik nan Asri ( price negotiable),5158,Rp 1.000.000.000,"Rumah cantik,kawasan tenang,ke pantai balangan hanya 2 km ,roof top, pdam, listrik 3500, cocok untuk tempat istirahat,guest house,lihat photo,peminat serius bisa langsung berhubungan dengan pemilik,sertifikat hak milik langsung.",Jln Balangan Jingga 2no 15,Kuta Selatan,Kab. Badung,-8.8028827,115.1417246
249,249,804019844,2106549,Damara Village Jimbaran Hijau Bali | Rumah 2 Lantai Konsep Terbaik,5158,Rp 1.394.090.000,"CLUSTER DAMARA VILLAGE Development by GREENWOODS & JIMBARAN HIJAU  2 storey houses in Jimbaran Bali Starting from 1,4M   Easy Access to everywhere  1 minute to Asian Intercultural School by Gandhi School 5 minutes to GWK 5 minutes to Movenpick / Samasta 5 minutes to Ayana Resort & Rockbar 7 minutes to dreamland beach 15 minutes to Ngurah rai airport 15 minutes to Toll road Bali Mandara 15 minutes to Omnia beach club   [B]Book now and get very special early bird price and promo ‼️  GRAB AND ENJOY YOUR THERAPEUTIC HOME NOW !  THERAPEUTIC LIVING HAS COMING TO JIMBARAN HIJAU",Jimbaran Badung Bali,Kuta Selatan,Kab. Badung,-8.790694499999999,115.1592718
250,250,815156554,58239023,Villa Minimalis Lantai 1 Buc Area Jln Pantai Nyanyi # Tanah Lot Cemagi,5158,Rp 1.250.000.000,"Dijual Villa Minimalis Lantai 1 Siap Huni, Berada Di Area Private Villa Jalan Pantai Nyanyi Braban Tabanan.  - 8 Menit Ke Tanah Lot - 20 Menit Ke Canggu Batu Bolong - 5 Menit Ke Pantai Nyanyi - 15 Menit Ke Panti Kedunggu  Luas Tanah 200 m2 Luas Bangunan 90 m2 Semi Furnished Kamar Tidur 2 Kamar Mandi 2 Pool Kecil Dapur Ruang Makan  Raang Tamu carport 1 Mobil Air PDAM Listrik 2200 Watt SHM IMB Lengkap Jalan 5 Meter Harga 1.250 M Nego Khusu Untuk Pembeli Serius.",Jalan Pantai Nyanyi Braban Tabanan,Tabanan,Tabanan Kab.,-8.6215569,115.105807
251,251,815156415,105079606,Djual rumah jalan pulau moyo,5158,Rp 1.600.000.000,Dijual rumah lantai 1 Luas tanah  2 are Posisi di hook 3.kmr tdr 2.kmr mandi 1.kmr  pembantu Dapur Ruang ngejim Ruang keluaga Ruang tamu Garase Listrik 2200 watt Air sumur bor Shm Akses  jalan.6 mtr Lokasi perumahan jadi pesona Satpam 24 jam Hrga 1.6milyar,Jalan pulau moyo,Denpasar Selatan,Denpasar Kota,-8.7021648,115.2131135
252,252,815155936,17556982,Tropic Residence Jimbaran Bali,5158,Rp 1.000.000.000,Rumah yg Asri dan Sejuk,Tropic Residence Jimbaran Bali,Kuta Selatan,Kab. Badung,-8.7950857,115.1887089
253,253,815155103,58128995,Dijual rumah 2 lantai di dalung permai,5158,Rp 1.500.000.000,"Dijual rumah lantai 2 di Dalung Permai , luas tanah 150 m2 , luas bangunan 185 m2 , 4 kamar tidur , 2 kamar mandi , Akses jalan lebar & bagus , Kawasan bebas banjir , Lokasi premium dekat dengan sekolah, RS, supermarket, tempat gym dll , Design rumah artistik & nyaman , Garase luas , Mini landscape , shm , imb , harga 1,5 m",Dalung permai,Kuta Utara,Kab. Badung,-8.6284048,115.1716568
254,254,815154660,107863131,New luxury villa di jual Kerobokan kuta utara badung bali,5158,Rp 4.650.000.000,"*003* Dijual Rumah Villa Minimalis Moderent Baru Gres, Dibangun Dengan Kualitas Bahan Bangunan Kelas No1, Bangunan Sangat Kokoh. Lokasi Sangat Startegis Lingkungan Aman Dan Nyaman Untuk Hunian Rumah. Lokasi Jln Muding Kerobokan Kuta Utara. Dekat Ke Jalan Utama Gatsu Barat.  Luas Tanah 300 m2 Luas Bangunan 450 m2 Lantai 2 Bangunan Hadap Selatan Kamar Tidur 4 Kamar Mandi 4 Kamar Pembantu + Kamar Mandi Ruang Kantor 1 Gudang 1 Ruang Londray Dan Jemur Ruang Tamu Luas Ruang Keluarga Ruang Makan Dapur Kitchen Sett Kolam Renang ( 3 x 7 ) Lantai Full Granit Taman Listrik 5500 Watt Air sumur bor AC Garasi 2 Mobil Akses Jalan 6 Meter SHM IMB Lengkap Dna Harga 4.650M Nego",Kerobokan kuta utara badung bali,Kuta Utara,Kab. Badung,-8.6512212,115.1622363
